"game","hand","hand_position","user_name","card_sequence","value_won","board","all_in_action_street","action_pre_flop","value_action_pre_flop","action_flop","value_action_flop","action_turn","value_action_turn","action_river","value_action_river","bb","street_ended","show_down","level"
"2659973422   ","202839573612 ",178,wmaduro,Kh Qc,26600,,PRE_FLOP,RAISE,125014,,,,,,,22,PRE_FLOP,false,29
"2659973422   ","202839582570 ",180,Troch72,Kd 9d,50080,,PRE_FLOP,CALL,17340,,,,,,,36,RIVER,true,29
"2659973422   ","202839582570 ",180,x_NewBee31,Ah Ad,,,PRE_FLOP,RAISE,20140,,,,,,,4,RIVER,true,29
"2659973422   ","202839593109 ",182,Abra301,"5c 5d",174216,,PRE_FLOP,CALL,78358,,,,,,,75,RIVER,true,29
"2659973422   ","202839593109 ",182,jschind591,"9s Ad",,,PRE_FLOP,RAISE,83958,,,,,,,15,RIVER,true,29
"2659973422   ","202839603804 ",184,wmaduro,As 9c,16000,,PRE_FLOP,RAISE,139414,,,,,,,22,PRE_FLOP,false,30
"2659973422   ","202839610212 ",187,wmaduro,"9c 9d",16000,,PRE_FLOP,RAISE,146614,,,,,,,23,PRE_FLOP,false,30
"2659973422   ","202839666682 ",201,wmaduro,"9h 9s",43200,,PRE_FLOP,RAISE,175514,,,,,,,25,PRE_FLOP,false,31
"2659973422   ","202839673789 ",203,wmaduro,"5d 5c",25200,,PRE_FLOP,RAISE,202514,,,,,,,28,PRE_FLOP,false,31
"2659973422   ","202839694710 ",208,wmaduro,"8c 8s",39600,,PRE_FLOP,RAISE,205214,,,,,,,29,PRE_FLOP,false,31
"2659973422   ","202839761273 ",223,Abra301,Th Qh,126874,,PRE_FLOP,CALL,53437,,,,,,,58,RIVER,true,32
"2659973422   ","202839761273 ",223,AlissonGuruh,Td Js,,,PRE_FLOP,RAISE,57437,,,,,,,7,RIVER,true,32
"2659973422   ","202839775273 ",227,wmaduro,"8d 6s",,,PRE_FLOP,FOLD,0,,,,,,,27,PRE_FLOP,false,32
"2659973422   ","202839780648 ",229,wmaduro,Jc 6s,35000,,PRE_FLOP,RAISE,196114,,,,,,,25,PRE_FLOP,false,32
"2659973422   ","202839861063 ",241,Abra301,"8s Ad",263853,,PRE_FLOP,RAISE,509104,,,,,,,57,RIVER,true,33
"2659973422   ","202839861063 ",241,wmaduro,Qh Qs,,,PRE_FLOP,CALL,121239,,,,,,,15,RIVER,true,33
"2659973424   ","202900232548 ",1,ta kerendo,Jh Js,4814,,PRE_FLOP,RAISE,2092,,,,,,,14,RIVER,true,8
"2659973424   ","202900232548 ",1,eu você nós.,"8h Qh",,,PRE_FLOP,CALL,1717,,,,,,,106,RIVER,true,8
"2659973424   ","202900243995 ",2,Lucca kl,"7h Kh",8109,,FLOP,CALL,450,BET,3102,,,,,26,RIVER,true,8
"2659973424   ","202900243995 ",2,eu você nós.,Qc Qh,,,FLOP,RAISE,750,CALL,3102,,,,,92,RIVER,true,8
"2659973424   ","202900256163 ",3,Lucca kl,Ac 7c,,,PRE_FLOP,CALL,7789,,,,,,,54,RIVER,true,8
"2659973424   ","202900256163 ",3,eu você nós.,Jh Js,16583,,PRE_FLOP,RAISE,9953,,,,,,,66,RIVER,true,8
"2659973424   ","202900293190 ",6,valking111,Td 8d,,,FLOP,CALL,150,BET,3966,,,,,29,RIVER,true,8
"2659973424   ","202900293190 ",6,markpiton,As Ah,3703,,FLOP,RAISE,300,CALL,1434,,,,,12,RIVER,true,8
"2659973424   ","202900317297 ",8,iacz66,"9h 9c",5109,,PRE_FLOP,RAISE,5282,,,,,,,27,RIVER,true,9
"2659973424   ","202900317297 ",8,valking111,Ad 3d,,,PRE_FLOP,CALL,2082,,,,,,,11,RIVER,true,9
"2659973424   ","202900343267 ",10,iacz66,Ad Kh,18923,,PRE_FLOP,CALL,8759,,,,,,,46,RIVER,true,9
"2659973424   ","202900343267 ",10,eu você nós.,Qh Jd,,,PRE_FLOP,RAISE,17347,,,,,,,87,RIVER,true,9
"2659973424   ","202900352666 ",11,iacz66,Qh Ad,16971,,PRE_FLOP,CALL,7323,,,,,,,95,RIVER,true,9
"2659973424   ","202900352666 ",11,eu você nós.,"6h 9d",,,PRE_FLOP,RAISE,8123,,,,,,,41,RIVER,true,9
"2659973424   ","202900421139 ",13,thimalossi,"5d 5s",3294,,PRE_FLOP,CALL,6124,,,,,,,29,RIVER,true,10
"2659973424   ","202900421139 ",13,denilsonmtb,Jc Jd,,,PRE_FLOP,RAISE,7198,,,,,,,29,RIVER,true,10
"2659973424   ","202900421139 ",13,Silvinoz,Th As,,,PRE_FLOP,RAISE,1008,,,,,,,4,RIVER,true,10
"2659973424   ","202900451157 ",15,wmaduro,Qd Ad,1366,,FLOP,RAISE,750,BET,2865,,,,,15,RIVER,true,10
"2659973424   ","202900451157 ",15,denilsonmtb,Ac 9c,,,PRE_FLOP,CALL,282,,,,,,,1,RIVER,true,10
"2659973424   ","202900476714 ",17,amagan,"8h 8d",,,FLOP,RAISE,900,BET,1193,,,,,37,RIVER,true,11
"2659973424   ","202900476714 ",17,CjHardy128,"2d 2s",4252,,FLOP,CALL,900,CALL,371,,,,,4,RIVER,true,11
"2659973424   ","202900702148 ",24,Puzlick,"2d 2c",,,PRE_FLOP,RAISE,8343,,,,,,,21,RIVER,true,12
"2659973424   ","202900702148 ",24,PokerStar1951,"5d 3h",11760,,PRE_FLOP,CALL,3355,,,,,,,14,RIVER,true,12
"2659973424   ","202900720335 ",25,Puzlick,Ts 9c,6926,,FLOP,CHECK,0,BET,2538,,,,,7,RIVER,true,12
"2659973424   ","202900720335 ",25,vichonnieto.vr,Qh 9s,,,FLOP,CALL,400,CALL,2538,,,,,8,RIVER,true,12
"2659973424   ","202900740087 ",26,PokerStar1951,Jd Td,,,PRE_FLOP,RAISE,11650,,,,,,,23,RIVER,true,13
"2659973424   ","202900740087 ",26,vichonnieto.vr,"9h Ah",,,PRE_FLOP,CALL,258,,,,,,,1,RIVER,true,13
"2659973424   ","202900740087 ",26,felipecrb,Ad Ks,1564,,PRE_FLOP,CALL,11150,,,,,,,25,RIVER,true,13
"2659973424   ","202900751116 ",27,wmaduro,"9s Ac",6234,,PRE_FLOP,RAISE,8637,,,,,,,17,RIVER,true,13
"2659973424   ","202900751116 ",27,xxxjgqxxx,"6h 7h",10737,,PRE_FLOP,CALL,2939,,,,,,,7,RIVER,true,13
"2659973424   ","202900751116 ",27,Puzlick,Td 9h,,,PRE_FLOP,CALL,6056,,,,,,,13,RIVER,true,13
"2659973424   ","202900771891 ",28,xxxjgqxxx,Qs Qd,9164,,PRE_FLOP,RAISE,10677,,,,,,,21,RIVER,true,13
"2659973424   ","202900771891 ",28,amagan,Tc Th,9164,,PRE_FLOP,RAISE,8674,,,,,,,17,RIVER,true,13
"2659973424   ","202900793549 ",30,CjHardy128,As 2c,,,TURN,CALL,500,CALL,2540,CALL,1862,,,10,RIVER,true,13
"2659973424   ","202900793549 ",30,felipecrb,Ad Qc,11344,,TURN,CALL,500,BET,2540,BET,21696,,,50,RIVER,true,13
"2659973424   ","202900917733 ",38,b3rnardino,"8h 8s",,,PRE_FLOP,CALL,3018,,,,,,,24,RIVER,true,15
"2659973424   ","202900917733 ",38,FrançaW,Jh Jc,13731,,PRE_FLOP,RAISE,5258,,,,,,,8,RIVER,true,15
"2659973424   ","202900958786 ",41,amagan,"8h 8d",16994,,PRE_FLOP,RAISE,8149,,,,,,,12,RIVER,true,15
"2659973424   ","202900958786 ",41,"0cartoon0",Qs Ac,,,PRE_FLOP,CALL,7632,,,,,,,11,RIVER,true,15
"2659973424   ","202901044701 ",46,JRKB778,Jc Js,17974,,PRE_FLOP,CALL,6737,,,,,,,58,RIVER,true,16
"2659973424   ","202901044701 ",46,xxxjgqxxx,"3d 3c",,,PRE_FLOP,RAISE,7537,,,,,,,10,RIVER,true,16
"2659973424   ","202901069648 ",48,b3rnardino,"7c 7s",22352,,PRE_FLOP,RAISE,11677,,,,,,,12,RIVER,true,17
"2659973424   ","202901069648 ",48,FrançaW,Jh Ac,,,PRE_FLOP,CALL,9926,,,,,,,10,RIVER,true,17
"2659973424   ","202901093654 ",50,wmaduro,Kd Qd,,,PRE_FLOP,CALL,5175,,,,,,,6,RIVER,true,17
"2659973424   ","202901093654 ",50,Julianr12,Tc Ad,13350,,PRE_FLOP,RAISE,8342,,,,,,,8,RIVER,true,17
"2659980090   ","202779801597 ",1,Ochkono,"3c Ah",,,RIVER,RAISE,240,BET,480,BET,720,BET,22462,199,RIVER,true,7
"2659980090   ","202779801597 ",1,Aleks_Bear,As 8c,7611,,RIVER,CALL,240,CALL,480,CALL,720,CALL,2208,31,RIVER,true,7
"2659980090   ","202779826938 ",4,Aleks_Bear,"9h Tc",,,RIVER,RAISE,760,CALL,900,CALL,1500,BET,646,26,RIVER,true,8
"2659980090   ","202779826938 ",4,Ochkono,"6h Jh",7922,,RIVER,CALL,610,BET,900,BET,1500,CALL,646,160,RIVER,true,8
"2659980090   ","202779841431 ",6,dryunchik87,Kh Kd,13542,,TURN,RAISE,450,CALL,150,CALL,5261,,,44,RIVER,true,8
"2659980090   ","202779841431 ",6,"1shot1miss","9c Kc",,,TURN,CALL,300,BET,150,RAISE,8177,,,59,RIVER,true,8
"2659980090   ","202779852155 ",8,Vladumur@737,Jc Ac,14290,,TURN,CALL,300,BET,900,RAISE,4189,,,37,RIVER,true,8
"2659980090   ","202779852155 ",8,PJMeus,Ad Th,,,TURN,RAISE,375,CALL,900,BET,3260,,,30,RIVER,true,8
"2659980090   ","202779852155 ",8,dryunchik87,Ts Ah,,,TURN,CALL,375,CALL,900,CALL,929,,,92,RIVER,true,8
"2659980090   ","202779918419 ",9,Ochkono,As Ks,6033,,FLOP,CALL,1876,BET,26319,,,,,189,RIVER,true,8
"2659980090   ","202779918419 ",9,"1shot1miss",Ac 4c,,,PRE_FLOP,RAISE,1951,,,,,,,13,RIVER,true,8
"2659980090   ","202779961388 ",14,wmaduro,"8c 8s",825,,PRE_FLOP,RAISE,4205,,,,,,,21,PRE_FLOP,false,9
"2659980090   ","202779966043 ",15,FBI BR,"8c 7h",7391,,FLOP,CALL,600,RAISE,2789,,,,,31,RIVER,true,9
"2659980090   ","202779966043 ",15,DDDoc_22,Kc Ac,,,FLOP,RAISE,1000,CALL,1233,,,,,17,RIVER,true,9
"2659980090   ","202779980849 ",16,wmaduro,"5h As",865,,PRE_FLOP,RAISE,4775,,,,,,,19,PRE_FLOP,false,10
"2659980090   ","202780011663 ",20,wmaduro,Kd Kh,,,TURN,RAISE,500,CALL,1000,RAISE,3770,,,21,RIVER,true,10
"2659980090   ","202780011663 ",20,Ochkono,Qc Th,14435,,TURN,CALL,500,BET,1000,RAISE,28977,,,122,RIVER,true,10
"2659980092   ","202840811527 ",2,troks161,Ks Jh,5524,,RIVER,CALL,100,BET,280,CALL,453,BET,3088,120,RIVER,true,2
"2659980092   ","202840811527 ",2,Lomonte,"4h 8c",,,TURN,CALL,120,CALL,280,RAISE,1293,,,42,RIVER,true,2
"2659980092   ","202840864900 ",7,nikoroto,Jd Jc,,,TURN,RAISE,200,CALL,450,BET,3569,,,93,RIVER,true,3
"2659980092   ","202840864900 ",7,wmaduro,Qd Qc,9292,,TURN,CALL,150,RAISE,850,CALL,3569,,,99,RIVER,true,3
"2659980092   ","202840890707 ",10,Evgen 2786,Kh As,4867,,RIVER,RAISE,150,BET,180,BET,588,CALL,2466,79,RIVER,true,4
"2659980092   ","202840890707 ",10,bluenoser55,Td Ks,4867,,RIVER,CALL,90,CALL,180,CALL,588,RAISE,4074,83,RIVER,true,4
"2659980092   ","202840966165 ",14,troks161,"8c As",,,PRE_FLOP,RAISE,6315,,,,,,,79,RIVER,true,5
"2659980092   ","202840966165 ",14,dragon AA88,Ac Kd,6702,,PRE_FLOP,CALL,2196,,,,,,,40,RIVER,true,5
"2659980092   ","202840981057 ",16,N.Duun,As Ks,,,TURN,RAISE,400,BET,300,BET,12133,,,128,RIVER,true,6
"2659980092   ","202840981057 ",16,Torres cg-ms,"5d 5h",9232,,TURN,CALL,300,CALL,300,CALL,3768,,,45,RIVER,true,6
"2659980092   ","202840989873 ",17,cRaCkUsCALL,Jc Tc,,,FLOP,CALL,300,CALL,2762,,,,,50,RIVER,true,6
"2659980092   ","202840989873 ",17,Koreandurr,Ks Qd,10190,,FLOP,RAISE,400,RAISE,4566,,,,,50,RIVER,true,6
"2659980092   ","202840996977 ",18,cmynoprepou,Qh Jh,168,,PRE_FLOP,CALL,50,BET,189,BET,400,CALL,1222,39,RIVER,true,6
"2659980092   ","202840996977 ",18,cRaCkUsCALL,Ad Kd,,,PRE_FLOP,CALL,10,,,,,,,0,RIVER,true,6
"2659980092   ","202840996977 ",18,N.Duun,Td 9s,,,PRE_FLOP,CALL,100,CALL,189,CALL,400,BET,1222,83,RIVER,true,6
"2659980092   ","202841026351 ",20,Koreandurr,"9h 9c",,,PRE_FLOP,RAISE,10154,,,,,,,102,RIVER,true,6
"2659980092   ","202841026351 ",20,esaylov1987,Ad 5c,,,PRE_FLOP,CALL,3423,,,,,,,53,RIVER,true,6
"2659980092   ","202841026351 ",20,N.Duun,Qd Ah,16465,,PRE_FLOP,RAISE,5856,,,,,,,59,RIVER,true,6
"2659980092   ","202841080192 ",27,odesit57,Jc Jh,7374,,TURN,CALL,299,CALL,768,CALL,1991,,,28,RIVER,true,7
"2659980092   ","202841080192 ",27,N.Duun,"6c 6d",,,TURN,CALL,299,RAISE,888,RAISE,3512,,,147,RIVER,true,7
"2659980092   ","202841119229 ",30,N.Duun,"6s 5s",,,PRE_FLOP,RAISE,15413,,,,,,,103,RIVER,true,8
"2659980092   ","202841119229 ",30,Black-Scrat,Tc As,10515,,PRE_FLOP,CALL,4680,,,,,,,33,RIVER,true,8
"2659980092   ","202841251696 ",36,Koreandurr,Ts Tc,8693,,PRE_FLOP,CALL,3134,,,,,,,21,RIVER,true,9
"2659980092   ","202841251696 ",36,N.Duun,Qd Kd,,,PRE_FLOP,RAISE,12698,,,,,,,64,RIVER,true,9
"2659980092   ","202841282524 ",39,alexmax75,"7c 7d",7810,,PRE_FLOP,CALL,3270,,,,,,,15,RIVER,true,10
"2659980092   ","202841282524 ",39,odesit57,"2c As",,,PRE_FLOP,RAISE,5207,,,,,,,21,RIVER,true,10
"2659980092   ","202841310745 ",44,Pedhenber,As Ad,8121,,PRE_FLOP,RAISE,5722,,,,,,,19,RIVER,true,11
"2659980092   ","202841310745 ",44,odesit57,"3c Ac",,,PRE_FLOP,CALL,1687,,,,,,,8,RIVER,true,11
"2659980092   ","202841310745 ",44,N.Duun,"4d 5d",,,PRE_FLOP,CALL,5122,,,,,,,37,RIVER,true,11
"2659980092   ","202841318329 ",45,wmaduro,Qh As,,,PRE_FLOP,FOLD,0,,,,,,,22,RIVER,true,11
"2659980092   ","202841318329 ",45,N.Duun,"5h 2h",,,PRE_FLOP,CALL,4673,,,,,,,18,RIVER,true,11
"2659980092   ","202841318329 ",45,Torres cg-ms,Ks Kd,12273,,PRE_FLOP,RAISE,8879,,,,,,,30,RIVER,true,11
"2659980092   ","202841348209 ",49,Ioann0552,"5s Qd",,,TURN,CALL,150,CALL,300,CALL,770,,,5,RIVER,true,11
"2659980092   ","202841348209 ",49,tzovani555,Kd 7c,3100,,TURN,CHECK,0,BET,300,BET,1560,,,24,RIVER,true,11
"2659980092   ","202841369548 ",53,MRMAYHEM94,Td Ah,,,PRE_FLOP,RAISE,5521,,,,,,,14,RIVER,true,12
"2659980092   ","202841369548 ",53,tzovani555,As Qh,11892,,PRE_FLOP,CALL,4721,,,,,,,21,RIVER,true,12
"2659980092   ","202841375591 ",54,wmaduro,"6h Ac",,,FLOP,CALL,200,FOLD,0,,,,,12,RIVER,true,12
"2659980092   ","202841375591 ",54,alexmax75,Ks Td,,,FLOP,CHECK,0,CALL,3950,,,,,16,RIVER,true,12
"2659980092   ","202841375591 ",54,tzovani555,Kc Js,13900,,FLOP,CALL,400,RAISE,14411,,,,,37,RIVER,true,12
"2659980092   ","202841392325 ",56,wmaduro,"8c 8s",1400,,PRE_FLOP,RAISE,4257,,,,,,,11,PRE_FLOP,false,12
"2659980092   ","202841395743 ",57,Marcelombs,Ah 8h,6534,,PRE_FLOP,RAISE,2742,,,,,,,7,RIVER,true,12
"2659980092   ","202841395743 ",57,MikeLiv88,Ks Qs,,,PRE_FLOP,RAISE,6853,,,,,,,17,RIVER,true,12
"2659980092   ","202841411547 ",60,MikeLiv88,"3s 3h",8972,,PRE_FLOP,RAISE,3961,,,,,,,10,RIVER,true,12
"2659980092   ","202841411547 ",60,Pedhenber,"5h Ah",,,PRE_FLOP,RAISE,12651,,,,,,,32,RIVER,true,12
"2659980092   ","202841418719 ",62,Torres cg-ms,"9h 9c",,,PRE_FLOP,CALL,5048,,,,,,,44,RIVER,true,13
"2659980092   ","202841418719 ",62,Koreandurr,"6d 6h",13431,,PRE_FLOP,RAISE,6048,,,,,,,12,RIVER,true,13
"2659980092   ","202841444787 ",66,cmynoprepou,As Kd,,,PRE_FLOP,RAISE,2391,,,,,,,5,RIVER,true,13
"2659980092   ","202841444787 ",66,Torres cg-ms,Qd Qh,6367,,PRE_FLOP,RAISE,17782,,,,,,,36,RIVER,true,13
"2659980092   ","202841462518 ",70,MikeLiv88,"2s Kc",5125,,PRE_FLOP,CALL,1645,,,,,,,15,RIVER,true,13
"2659980092   ","202841462518 ",70,Mikitich,As Qd,,,PRE_FLOP,RAISE,2145,,,,,,,4,RIVER,true,13
"2659980092   ","202841468122 ",71,MikeLiv88,Jd Qd,22524,,FLOP,CALL,750,CALL,5502,,,,,21,RIVER,true,13
"2659980092   ","202841468122 ",71,Koreandurr,"5h As",,,FLOP,RAISE,1000,RAISE,11201,,,,,25,RIVER,true,13
"2659980092   ","202841477687 ",72,Pedhenber,As Kh,4748,,PRE_FLOP,RAISE,7665,,,,,,,13,RIVER,true,14
"2659980092   ","202841477687 ",72,Koreandurr,"6h 5s",,,PRE_FLOP,CALL,1624,,,,,,,3,RIVER,true,14
"2659980092   ","202841495109 ",74,Marcelombs,Qc Kc,,,PRE_FLOP,RAISE,8329,,,,,,,14,RIVER,true,14
"2659980092   ","202841495109 ",74,pokersito84,"4h 4d",7135,,PRE_FLOP,CALL,2780,,,,,,,5,RIVER,true,14
"2659980092   ","202841502493 ",75,Pedhenber,"7c Ad",17097,,PRE_FLOP,RAISE,9964,,,,,,,17,RIVER,true,14
"2659980092   ","202841502493 ",75,Marcelombs,"7h 7s",,,PRE_FLOP,CALL,4874,,,,,,,9,RIVER,true,14
"2659980092   ","202841502493 ",75,pokersito84,Jh Kh,,,PRE_FLOP,RAISE,7060,,,,,,,12,RIVER,true,14
"2659980092   ","202841510739 ",76,wmaduro,"3d 4c",2325,,FLOP,CHECK,0,BET,3032,,,,,6,FLOP,false,14
"2659980092   ","202841545739 ",81,MikeLiv88,"5s 5c",,,TURN,RAISE,1750,BET,3500,BET,14914,,,29,RIVER,true,15
"2659980092   ","202841545739 ",81,metsuri63,"6c 6h",38402,,TURN,CALL,1750,CALL,3500,CALL,12671,,,26,RIVER,true,15
"2659980092   ","202841562670 ",82,Pedhenber,Ac Jh,,,PRE_FLOP,CALL,1453,,,,,,,35,RIVER,true,15
"2659980092   ","202841562670 ",82,MikeLiv88,"8d Qh",6166,,PRE_FLOP,RAISE,2153,,,,,,,3,RIVER,true,15
"2659980092   ","202841582366 ",87,MikeLiv88,Tc As,11464,,PRE_FLOP,RAISE,5006,,,,,,,6,RIVER,true,16
"2659980092   ","202841582366 ",87,wmaduro,Qd Ks,,,PRE_FLOP,RAISE,4882,,,,,,,6,RIVER,true,16
"2659980310   ","202801700659 ",6,Goeldisimo12,As Kh,6165,,PRE_FLOP,CALL,2565,,,,,,,42,RIVER,true,7
"2659980310   ","202801700659 ",6,victorita17,"7s 7h",,,PRE_FLOP,RAISE,2925,,,,,,,25,RIVER,true,7
"2659980310   ","202801719859 ",7,Regdlbust,"7h 8h",9970,,RIVER,CALL,120,CALL,240,RAISE,1080,BET,3335,41,RIVER,true,7
"2659980310   ","202801719859 ",7,wmaduro,Qd Qc,,,RIVER,RAISE,240,BET,240,CALL,720,CALL,3335,42,RIVER,true,7
"2659980310   ","202801805597 ",9,wmaduro,Ts 9h,,,PRE_FLOP,CALL,95,,,,,,,1,RIVER,true,8
"2659980310   ","202801805597 ",9,Regdlbust,"9c Ah",540,,PRE_FLOP,RAISE,450,,,,,,,66,RIVER,true,8
"2659980312   ","202864505264 ",1,"234241234214432",Qc Qd,20959,,TURN,RAISE,550,BET,1250,BET,12500,,,85,RIVER,true,10
"2659980312   ","202864505264 ",1,mr.kralle,Js Jh,,,TURN,CALL,550,CALL,1250,CALL,8207,,,40,RIVER,true,10
"2659980312   ","202864537134 ",2,StorasSushis,Qh Ah,5510,,PRE_FLOP,RAISE,2510,,,,,,,10,RIVER,true,10
"2659980312   ","202864537134 ",2,"234241234214432",Jd Jc,,,PRE_FLOP,CALL,1960,,,,,,,129,RIVER,true,10
"2659980312   ","202864554674 ",3,zigo557,"4d Ad",,,PRE_FLOP,RAISE,3285,,,,,,,11,RIVER,true,11
"2659980312   ","202864554674 ",3,ladislav7710,As Td,,,PRE_FLOP,RAISE,4840,,,,,,,16,RIVER,true,11
"2659980312   ","202864554674 ",3,"234241234214432",Ac Kh,10215,,PRE_FLOP,CALL,4240,,,,,,,99,RIVER,true,11
"2659980312   ","202864614293 ",6,St.Hulk,"4s 9c",,,PRE_FLOP,RAISE,4840,,,,,,,16,RIVER,true,11
"2659980312   ","202864614293 ",6,StorasSushis,Kh Ac,10190,,PRE_FLOP,CALL,4240,,,,,,,18,RIVER,true,11
"2659980312   ","202864648671 ",8,"234241234214432","9c 9h",11654,,FLOP,RAISE,600,CALL,3661,,,,,133,RIVER,true,11
"2659980312   ","202864648671 ",8,bestminh14,"7h 7s",,,FLOP,CALL,600,RAISE,4522,,,,,17,RIVER,true,11
"2659980312   ","202864766805 ",12,mariovagner,"9d 9h",5906,,PRE_FLOP,RAISE,4341,,,,,,,11,RIVER,true,12
"2659980312   ","202864766805 ",12,fury2323,Qc Kd,,,PRE_FLOP,CALL,2428,,,,,,,6,RIVER,true,12
"2659980312   ","202864876326 ",16,wmaduro,Ac Qh,1835,,PRE_FLOP,RAISE,3430,,,,,,,7,PRE_FLOP,false,13
"2659980312   ","202864899687 ",17,williamn734,Ac Qs,10135,,PRE_FLOP,RAISE,4775,,,,,,,10,RIVER,true,13
"2659980312   ","202864899687 ",17,tjjuninho,Kh Qd,,,PRE_FLOP,CALL,4275,,,,,,,39,RIVER,true,13
"2659980312   ","202864918761 ",18,wmaduro,"9d Ac",,,PRE_FLOP,RAISE,4635,,,,,,,9,RIVER,true,13
"2659980312   ","202864918761 ",18,williamn734,Qh Qs,10105,,PRE_FLOP,CALL,3535,,,,,,,20,RIVER,true,13
"2659980823   ","202837257631 ",1,Loverboyhaha,"7d Kd",5300,,PRE_FLOP,RAISE,1800,,,,,,,28,RIVER,true,7
"2659980823   ","202837257631 ",1,catchyrec7,Kh 8c,,,PRE_FLOP,CALL,1720,,,,,,,3,RIVER,true,7
"2659980823   ","202837269752 ",2,emersound,"9d 7d",18090,,FLOP,CALL,800,RAISE,6685,,,,,11,RIVER,true,8
"2659980823   ","202837269752 ",2,AffeKatze,Jh Ah,,,FLOP,RAISE,1600,CALL,4285,,,,,28,RIVER,true,8
"2659980823   ","202837291082 ",4,wmaduro,"2d Jd",,,FLOP,CALL,400,FOLD,0,,,,,11,RIVER,true,8
"2659980823   ","202837291082 ",4,Xta C ifiwin,"4c 7s",,,FLOP,CHECK,0,BET,3570,,,,,6,RIVER,true,8
"2659980823   ","202837291082 ",4,AffeKatze,"7d Jh",10820,,FLOP,CALL,800,CALL,3570,,,,,18,RIVER,true,8
"2659980823   ","202837306515 ",5,Loverboyhaha,Qc Tc,,,PRE_FLOP,RAISE,19860,,,,,,,25,RIVER,true,8
"2659980823   ","202837306515 ",5,CMHenning,"9d Kh",20160,,PRE_FLOP,CALL,8720,,,,,,,12,RIVER,true,8
"2659980823   ","202837328020 ",7,HansAfta,"3s Ad",,,PRE_FLOP,CALL,3880,,,,,,,10,RIVER,true,9
"2659980823   ","202837328020 ",7,wmaduro,"5h 5c",11860,,PRE_FLOP,RAISE,4880,,,,,,,5,RIVER,true,9
"2659980823   ","202837351125 ",9,wmaduro,"8c 8s",17860,,PRE_FLOP,RAISE,11460,,,,,,,12,RIVER,true,9
"2659980823   ","202837351125 ",9,HansAfta,Ac Kc,,,PRE_FLOP,CALL,7380,,,,,,,8,RIVER,true,9
"2659980823   ","202837380078 ",11,wmaduro,"7d 5h",,,RIVER,CALL,600,CHECK,0,CHECK,0,FOLD,0,20,RIVER,false,10
"2659980823   ","202837458790 ",14,emersound,As Qc,11552,,PRE_FLOP,RAISE,3555,,,,,,,12,RIVER,true,11
"2659980823   ","202837458790 ",14,cam.l.toew,"8c 9c",,,PRE_FLOP,CALL,3296,,,,,,,2,RIVER,true,11
"2659980823   ","202837471529 ",15,CMHenning,Kd 6s,,,PRE_FLOP,RAISE,15760,,,,,,,10,RIVER,true,11
"2659980823   ","202837471529 ",15,AffeKatze,"3c 3h",33760,,PRE_FLOP,CALL,14160,,,,,,,12,RIVER,true,11
"2659980823   ","202837518153 ",19,wmaduro,"6d Qs",,,PRE_FLOP,FOLD,0,,,,,,,12,PRE_FLOP,false,12
"2659980823   ","202837541901 ",21,psychotie,"7s As",15520,,FLOP,CHECK,0,CALL,560,,,,,1,RIVER,true,13
"2659980823   ","202837541901 ",21,pedropiruka,Qs 9s,,,FLOP,CALL,3000,BET,7200,,,,,8,RIVER,true,13
"2659980823   ","202837561825 ",22,psychotie,Js Jd,,,PRE_FLOP,RAISE,14920,,,,,,,5,RIVER,true,13
"2659980823   ","202837561825 ",22,emersound,Kh Ks,37640,,PRE_FLOP,CALL,8920,,,,,,,7,RIVER,true,13
"2659980823   ","202837574396 ",23,riverman1314,"5h 4h",15340,,PRE_FLOP,CALL,1820,,,,,,,2,RIVER,true,13
"2659980823   ","202837574396 ",23,Loverboyhaha,Ad 3d,,,PRE_FLOP,RAISE,27320,,,,,,,9,RIVER,true,13
"2659980823   ","202837597941 ",25,DONALRO007,"5s Ac",,,PRE_FLOP,RAISE,9533,,,,,,,3,RIVER,true,14
"2659980823   ","202837597941 ",25,pedropiruka,Th Tc,30666,,PRE_FLOP,RAISE,12888,,,,,,,3,RIVER,true,14
"2659980823   ","202837607223 ",26,Loverboyhaha,Kh 6d,30880,,PRE_FLOP,CALL,7640,,,,,,,5,RIVER,true,14
